Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,
31-01-2018,2600,General Surgery,Inpatient,Child,0-15, 12-15 Months,5,
31-01-2018,2600,General Surgery,Inpatient,Child,0-15, 15-18 Months,1,
31-01-2018,2600,General Surgery,Inpatient,Child,0-15,18+ Months,3,
31-01-2018,2600,General Surgery,Inpatient,Child,16-64,  6-9 Months,1,
31-01-2018,2600,General Surgery,Inpatient,Child,16-64,  9-12 Months,2,
31-01-2018,2600,General Surgery,Inpatient,Child,16-64, 15-18 Months,1,
31-01-2018,5000,General Medicine,Day Case,Child,0-15,  0-3 Months,2,
31-01-2018,5000,General Medicine,Day Case,Child,0-15,  3-6 Months,1,
31-01-2018,5000,General Medicine,Day Case,Child,0-15,  9-12 Months,1,
31-01-2018,5000,General Medicine,Day Case,Child,0-15, 12-15 Months,1,
31-01-2018,5000,General Medicine,Day Case,Child,0-15,18+ Months,1,
31-01-2018,5000,General Medicine,Day Case,Child,16-64,  9-12 Months,1,
31-01-2018,5000,General Medicine,Inpatient,Child,0-15,  9-12 Months,1,
31-01-2018,5000,General Medicine,Inpatient,Child,16-64,  0-3 Months,1,
31-01-2018,5000,General Medicine,Inpatient,Child,16-64,  3-6 Months,1,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15,  0-3 Months,25,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15,  3-6 Months,27,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15,  6-9 Months,21,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15,  9-12 Months,20,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15, 12-15 Months,22,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15, 15-18 Months,15,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15,18+ Months,9,
31-01-2018,7000,Dental Surgery,Day Case,Child,16-64, 15-18 Months,1,
31-01-2018,7000,Dental Surgery,Day Case,Child,16-64,18+ Months,1,
31-01-2018,7600,Cardio-Thoracic Surgery,Inpatient,Child,0-15,  0-3 Months,31,
31-01-2018,7600,Cardio-Thoracic Surgery,Inpatient,Child,0-15,  3-6 Months,11,
31-01-2018,7600,Cardio-Thoracic Surgery,Inpatient,Child,0-15,  6-9 Months,1,
31-01-2018,7600,Cardio-Thoracic Surgery,Inpatient,Child,16-64,  3-6 Months,1,
31-01-2018,7800,Urology,Day Case,Child,0-15,  0-3 Months,15,
31-01-2018,7800,Urology,Day Case,Child,0-15,  3-6 Months,9,
31-01-2018,7800,Urology,Day Case,Child,0-15,  6-9 Months,11,
31-01-2018,7800,Urology,Day Case,Child,0-15,  9-12 Months,12,
31-01-2018,7800,Urology,Day Case,Child,0-15, 12-15 Months,9,
31-01-2018,7800,Urology,Day Case,Child,0-15, 15-18 Months,9,
31-01-2018,7800,Urology,Inpatient,Child,0-15,  0-3 Months,5,
31-01-2018,7800,Urology,Inpatient,Child,0-15,  3-6 Months,4,
31-01-2018,7800,Urology,Inpatient,Child,0-15,  6-9 Months,4,
31-01-2018,7800,Urology,Inpatient,Child,0-15,  9-12 Months,6,
31-01-2018,7800,Urology,Inpatient,Child,0-15, 12-15 Months,2,
31-01-2018,7800,Urology,Inpatient,Child,0-15, 15-18 Months,1,
31-01-2018,601,Paediatric ENT,Day Case,Child,0-15,  0-3 Months,16,
31-01-2018,601,Paediatric ENT,Day Case,Child,0-15,  3-6 Months,7,
31-01-2018,601,Paediatric ENT,Day Case,Child,0-15,  6-9 Months,5,
31-01-2018,601,Paediatric ENT,Day Case,Child,0-15,  9-12 Months,6,
31-01-2018,601,Paediatric ENT,Day Case,Child,0-15, 12-15 Months,1,
31-01-2018,601,Paediatric ENT,Day Case,Child,0-15,18+ Months,3,
31-01-2018,601,Paediatric ENT,Inpatient,Child,0-15,  0-3 Months,51,
31-01-2018,601,Paediatric ENT,Inpatient,Child,0-15,  3-6 Months,46,
31-01-2018,601,Paediatric ENT,Inpatient,Child,0-15,  6-9 Months,27,
31-01-2018,601,Paediatric ENT,Inpatient,Child,0-15,  9-12 Months,16,
31-01-2018,601,Paediatric ENT,Inpatient,Child,0-15, 12-15 Months,7,
31-01-2018,601,Paediatric ENT,Inpatient,Child,0-15, 15-18 Months,3,
31-01-2018,601,Paediatric ENT,Inpatient,Child,0-15,18+ Months,3,
31-01-2018,1900,Paediatrics,Day Case,Child,0-15,  0-3 Months,13,
31-01-2018,1900,Paediatrics,Day Case,Child,0-15,  3-6 Months,8,
31-01-2018,1900,Paediatrics,Day Case,Child,0-15,  6-9 Months,16,
31-01-2018,1900,Paediatrics,Day Case,Child,0-15,  9-12 Months,6,
31-01-2018,1900,Paediatrics,Day Case,Child,0-15, 12-15 Months,2,
31-01-2018,1900,Paediatrics,Day Case,Child,0-15, 15-18 Months,2,
31-01-2018,1900,Paediatrics,Day Case,Child,0-15,18+ Months,4,
31-01-2018,1900,Paediatrics,Day Case,Child,16-64,  9-12 Months,1,
31-01-2018,1900,Paediatrics,Day Case,Child,16-64,18+ Months,1,
31-01-2018,1900,Paediatrics,Inpatient,Child,0-15,  0-3 Months,1,
31-01-2018,1900,Paediatrics,Inpatient,Child,0-15,  3-6 Months,2,
31-01-2018,1900,Paediatrics,Inpatient,Child,0-15,  9-12 Months,1,
31-01-2018,1905,Paed Endocrinology,Inpatient,Child,0-15,  0-3 Months,1,
31-01-2018,1905,Paed Endocrinology,Inpatient,Child,0-15,  6-9 Months,1,
31-01-2018,1905,Paed Endocrinology,Inpatient,Child,0-15,  9-12 Months,2,
31-01-2018,1906,Paed Gastro-Enterol,Day Case,Child,0-15,  0-3 Months,2,
31-01-2018,1912,Paediatric Respiratory Medicine,Inpatient,Child,0-15,  0-3 Months,40,
31-01-2018,1912,Paediatric Respiratory Medicine,Inpatient,Child,0-15,  3-6 Months,63,
31-01-2018,1912,Paediatric Respiratory Medicine,Inpatient,Child,0-15,  6-9 Months,53,
31-01-2018,1912,Paediatric Respiratory Medicine,Inpatient,Child,0-15,  9-12 Months,5,
31-01-2018,1912,Paediatric Respiratory Medicine,Inpatient,Child,0-15, 12-15 Months,1,
31-01-2018,1912,Paediatric Respiratory Medicine,Inpatient,Child,16-64,  0-3 Months,1,
31-01-2018,1912,Paediatric Respiratory Medicine,Inpatient,Child,16-64,  3-6 Months,2,
31-01-2018,1912,Paediatric Respiratory Medicine,Inpatient,Child,16-64,  6-9 Months,5,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15,  0-3 Months,36,
31-01-2018,7000,Dental Surgery,Day Case,Child,0-15,  3-6 Months,6,
31-01-2018,7200,Paediatric Surgery,Day Case,Child,0-15,  0-3 Months,10,
31-01-2018,7200,Paediatric Surgery,Day Case,Child,0-15,  6-9 Months,1,
31-01-2018,7200,Paediatric Surgery,Inpatient,Child,0-15,  0-3 Months,1,
31-01-2018,8800,Immunology,Day Case,Child,0-15,  0-3 Months,13,
31-01-2018,8800,Immunology,Day Case,Child,0-15,  3-6 Months,21,
31-01-2018,8800,Immunology,Day Case,Child,0-15,  6-9 Months,30,
31-01-2018,8800,Immunology,Day Case,Child,0-15,  9-12 Months,32,
31-01-2018,8800,Immunology,Day Case,Child,0-15, 12-15 Months,18,
31-01-2018,8800,Immunology,Day Case,Child,0-15, 15-18 Months,15,
31-01-2018,8800,Immunology,Day Case,Child,0-15,18+ Months,25,
31-01-2018,8800,Immunology,Day Case,Child,16-64,  6-9 Months,2,
31-01-2018,8800,Immunology,Day Case,Child,16-64,18+ Months,2,
31-01-2018,8800,Immunology,Inpatient,Child,0-15,  0-3 Months,1,
31-01-2018,8800,Immunology,Inpatient,Child,0-15,  6-9 Months,1,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,41,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,15,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,5,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,12,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2,
31-01-2018,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,8,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,2,
31-01-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1,
31-01-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,7,
31-01-2018,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,4,
31-01-2018,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1,
31-01-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,5,
31-01-2018,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,2,
31-01-2018,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,2,
31-01-2018,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,1,
31-01-2018,5000,General Medicine,Inpatient,Adult,16-64,  6-9 Months,1,
31-01-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,7,
31-01-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,1,
31-01-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,38,
31-01-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,23,
31-01-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,21,
31-01-2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,8,
31-01-2018,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,8,
31-01-2018,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,3,
31-01-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2,
31-01-2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1,
31-01-2018,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,2,
31-01-2018,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1,
31-01-2018,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1,
31-01-2018,1503,Gynaecology,Day Case,Child,0-15,  0-3 Months,1,
31-01-2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,4,
31-01-2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,1,
31-01-2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,1,
31-01-2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,5,
31-01-2018,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,1,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,21,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,5,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,4,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,2,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,3,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,6,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1,
31-01-2018,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1,
31-01-2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,16,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,5,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,5,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1,
31-01-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,5,
31-01-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2,
31-01-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,13,
31-01-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,27,
31-01-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,63,
31-01-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,15,
31-01-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,15,
31-01-2018,7800,Urology,Day Case,Adult,16-64, 15-18 Months,6,
31-01-2018,7800,Urology,Day Case,Adult,16-64,18+ Months,4,
31-01-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,17,
31-01-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,24,
31-01-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,38,
31-01-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,14,
31-01-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,5,
31-01-2018,7800,Urology,Day Case,Adult,65+, 15-18 Months,2,
31-01-2018,7800,Urology,Day Case,Adult,65+,18+ Months,1,
31-01-2018,7800,Urology,Day Case,Child,0-15,  3-6 Months,1,
31-01-2018,7800,Urology,Day Case,Child,0-15,  6-9 Months,6,
31-01-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,1,
31-01-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,1,
31-01-2018,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,6,
31-01-2018,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,1,
31-01-2018,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,2,
31-01-2018,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,2,
31-01-2018,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,1,
31-01-2018,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,1,
31-01-2018,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,1,
31-01-2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,18,
31-01-2018,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,5,
31-01-2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,29,
31-01-2018,100,Cardiology,Day Case,Adult,65+,  3-6 Months,11,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,32,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,30,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,15,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,8,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,10,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,9,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,16,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,12,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,7,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,5,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,5,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,3,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,5,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,3,
31-01-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,24,
31-01-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,25,
31-01-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,2,
31-01-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,7,
31-01-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 12-15 Months,1,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,73,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,75,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,46,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,29,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,42,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,40,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,134,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,2,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,6,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,6,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,3,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,2,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,8,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,42,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,58,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,12,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,4,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,1,
31-01-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,57,
31-01-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,68,
31-01-2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,74,
31-01-2018,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,59,
31-01-2018,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,40,
31-01-2018,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,21,
31-01-2018,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,25,
31-01-2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,21,
31-01-2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,20,
31-01-2018,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,35,
31-01-2018,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,24,
31-01-2018,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,12,
31-01-2018,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,6,
31-01-2018,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,10,
31-01-2018,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,3,
31-01-2018,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,1,
31-01-2018,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,2,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,61,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,84,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,54,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,40,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,38,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,42,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,58,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,59,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,76,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,34,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,22,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,21,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,21,
31-01-2018,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,46,
31-01-2018,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,1,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,89,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,14,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,4,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,3,
31-01-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,2,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,43,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1,
31-01-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2,
31-01-2018,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2,
31-01-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,10,
31-01-2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,2,
31-01-2018,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,1,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2,
31-01-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,2,
31-01-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1,
31-01-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,3,
31-01-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1,
31-01-2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,106,
31-01-2018,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,93,
31-01-2018,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,38,
31-01-2018,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,19,
31-01-2018,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,9,
31-01-2018,100,Cardiology,Day Case,Adult,16-64, 15-18 Months,4,
31-01-2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,107,
31-01-2018,100,Cardiology,Day Case,Adult,65+,  3-6 Months,101,
31-01-2018,100,Cardiology,Day Case,Adult,65+,  6-9 Months,61,
31-01-2018,100,Cardiology,Day Case,Adult,65+,  9-12 Months,23,
31-01-2018,100,Cardiology,Day Case,Adult,65+, 12-15 Months,9,
31-01-2018,100,Cardiology,Day Case,Adult,65+, 15-18 Months,4,
31-01-2018,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,5,
31-01-2018,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,2,
31-01-2018,100,Cardiology,Inpatient,Adult,16-64, 12-15 Months,1,
31-01-2018,100,Cardiology,Inpatient,Adult,16-64, 15-18 Months,1,
31-01-2018,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,4,
31-01-2018,100,Cardiology,Inpatient,Adult,65+, 12-15 Months,1,
31-01-2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,4,
31-01-2018,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,8,
31-01-2018,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,7,
31-01-2018,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,9,
31-01-2018,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,2,
31-01-2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,10,
31-01-2018,300,Dermatology,Day Case,Adult,65+,  3-6 Months,4,
31-01-2018,300,Dermatology,Day Case,Adult,65+,  6-9 Months,10,
31-01-2018,300,Dermatology,Day Case,Adult,65+,  9-12 Months,10,
31-01-2018,300,Dermatology,Day Case,Adult,65+, 12-15 Months,5,
31-01-2018,300,Dermatology,Day Case,Adult,65+, 15-18 Months,2,
31-01-2018,300,Dermatology,Inpatient,Adult,16-64,  0-3 Months,1,
31-01-2018,300,Dermatology,Inpatient,Adult,65+,  0-3 Months,1,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,53,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,24,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,28,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,28,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,19,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,10,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,12,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,3,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,7,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,3,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,5,
31-01-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,1,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,20,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,12,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,9,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,2,
31-01-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,7,
